n_qubits,layers,t_density,expected_t_gates,repeat,circuit_seed,task,global_p2_estimate,global_k90_estimate,task_p2,exp_task_p2,k50,k90,k95,k90_lower_bound,k90_over_exp_p2,terminal_support,labels_requested,labels_used,capped_labels,avg_terminal_terms
8,5,0.3,12.0,14,535153809566496879,hamiltonian_terms,4.343181365996449,4677,2.0560813894461623,7.815284671035446,51,220,288,6.3303805835387115,28.149966285342263,483,21,21,0,38.0
8,5,0.3,12.0,14,535153809566496879,transported_local_z,4.343181365996449,4677,2.1812294130923258,8.857188711598402,26,191,447,7.174322856394706,21.564404487609863,1112,8,8,0,139.0
8,5,0.3,12.0,14,535153809566496879,all_pauli,4.343181365996449,4677,4.290269648168931,72.98614642719642,730,4467,5742,59.1187786060291,61.20339569449425,9456,24,24,0,410.0
8,5,0.3,12.0,15,542969762419128680,local_z,3.5404003887027815,2297,0.9808292530117262,2.6666666666666665,9,27,30,2.16,10.125,33,8,8,0,4.125
8,5,0.3,12.0,15,542969762419128680,local_transverse,3.5404003887027815,2297,1.7165360479904674,5.565217391304348,22,65,71,4.507826086956522,11.6796875,77,16,16,0,8.125
8,5,0.3,12.0,15,542969762419128680,hamiltonian_terms,3.5404003887027815,2297,1.639843427202213,5.154362416107383,33,145,193,4.175033557046981,28.131510416666664,260,21,21,0,16.952380952380953
8,5,0.3,12.0,15,542969762419128680,transported_local_z,3.5404003887027815,2297,1.4592011319279783,4.302521008403361,13,70,83,3.4850420168067227,16.26953125,95,8,8,0,11.875
8,5,0.3,12.0,15,542969762419128680,all_pauli,3.5404003887027815,2297,3.6051906820678443,36.78869813350797,401,1951,2415,29.79884548814146,53.03259150187175,3541,24,24,0,155.54166666666666
8,5,0.3,12.0,16,186831435643634133,local_z,2.9685774697980505,1375,1.0937413584335132,2.9854227405247813,9,52,65,2.418192419825073,17.41796875,77,8,8,0,9.625
8,5,0.3,12.0,16,186831435643634133,local_transverse,2.9685774697980505,1375,1.4497917577490511,4.26222684703434,23,125,151,3.4524037460978154,29.327392578124996,184,16,16,0,14.5
8,5,0.3,12.0,16,186831435643634133,hamiltonian_terms,2.9685774697980505,1375,1.786125259630863,5.966289796767705,53,240,320,4.832694735381842,40.226004464285715,902,21,21,0,44.666666666666664
8,5,0.3,12.0,16,186831435643634133,transported_local_z,2.9685774697980505,1375,1.8716496006513146,6.499008330027767,21,130,226,5.264196747322491,20.0030517578125,392,8,8,0,49.0
8,5,0.3,12.0,16,186831435643634133,all_pauli,2.9685774697980505,1375,3.1341117084914467,22.96822429906542,235,959,1151,18.604261682242992,41.75333658854167,1586,24,24,0,66.08333333333333
8,5,0.3,12.0,17,408355865917985766,local_z,3.7934703329533956,3352,1.1694204228192762,3.220125786163522,10,46,54,2.6083018867924532,14.28515625,66,8,8,0,8.25
8,5,0.3,12.0,17,408355865917985766,local_transverse,3.7934703329533956,3352,1.3611016830343325,3.900488037138436,25,136,176,3.1593953100821333,34.867431640625,243,16,16,0,28.0625
8,5,0.3,12.0,17,408355865917985766,hamiltonian_terms,3.7934703329533956,3352,2.2197453905324096,9.20498689068436,77,346,426,7.456039381454332,37.58832077752976,584,21,21,0,34.76190476190476
8,5,0.3,12.0,17,408355865917985766,transported_local_z,3.7934703329533956,3352,1.96644424498133,7.145224596598343,24,121,147,5.787631923244658,16.93438720703125,212,8,8,0,26.5
8,5,0.3,12.0,17,408355865917985766,all_pauli,3.7934703329533956,3352,3.6545052036446237,38.648393299219215,498,2134,2703,31.305198572367566,55.21574942270916,4157,24,24,0,177.20833333333334
8,5,0.3,12.0,18,744821688476806624,local_z,3.477523858551769,1685,0.9251186459977204,2.522167487684729,7,27,35,2.0429556650246306,10.705078125,47,8,8,0,5.875
8,5,0.3,12.0,18,744821688476806624,local_transverse,3.477523858551769,1685,1.7412965976711194,5.704735376044568,32,102,115,4.6208356545961005,17.8798828125,135,16,16,0,13.75
8,5,0.3,12.0,18,744821688476806624,hamiltonian_terms,3.477523858551769,1685,1.8109149845178085,6.1160409556314,54,198,246,4.953993174061434,32.37388392857142,313,21,21,0,25.857142857142858
8,5,0.3,12.0,18,744821688476806624,transported_local_z,3.477523858551769,1685,1.5690066192276646,4.801875732708089,16,92,140,3.889519343493552,19.1591796875,191,8,8,0,23.875
8,5,0.3,12.0,18,744821688476806624,all_pauli,3.477523858551769,1685,3.0507674834287344,21.131556319862423,315,1304,1528,17.116560619088563,61.70865885416667,1835,24,24,0,76.45833333333333
8,5,0.3,12.0,19,1020117148535771963,local_z,2.8936424817460544,882,0.9808292530117262,2.6666666666666665,12,24,26,2.16,9.0,27,8,8,0,3.375
8,5,0.3,12.0,19,1020117148535771963,local_transverse,2.8936424817460544,882,1.5843642748819844,4.876190476190477,34,85,100,3.949714285714286,17.431640625,125,16,16,0,8.4375
8,5,0.3,12.0,19,1020117148535771963,hamiltonian_terms,2.8936424817460544,882,1.3788814287307651,3.970457902511078,33,135,152,3.2160709010339734,34.00111607142858,172,21,21,0,8.476190476190476
8,5,0.3,12.0,19,1020117148535771963,transported_local_z,2.8936424817460544,882,0.9730471125696712,2.645994832041344,10,51,63,2.1432558139534885,19.2744140625,75,8,8,0,9.375
8,5,0.3,12.0,19,1020117148535771963,all_pauli,2.8936424817460544,882,2.658429141522591,14.273849281254536,148,525,641,11.561817917816175,36.780548095703125,818,24,24,0,34.083333333333336
10,5,0.1,5.0,0,1086893022625558704,local_z,0.8723486100176563,90,0.05129329438755058,1.0526315789473684,5,10,10,0.8526315789473684,9.5,11,10,10,0,1.1
10,5,0.1,5.0,0,1086893022625558704,local_transverse,0.8723486100176563,90,0.25489224962879004,1.2903225806451613,11,21,23,1.0451612903225806,16.275000000000002,25,20,20,0,1.45
10,5,0.1,5.0,0,1086893022625558704,hamiltonian_terms,0.8723486100176563,90,0.30010459245033816,1.35,15,36,39,1.0935000000000001,26.666666666666664,41,27,27,0,1.5185185185185186
10,5,0.1,5.0,0,1086893022625558704,transported_local_z,0.8723486100176563,90,0.35667494393873245,1.4285714285714286,6,14,15,1.1571428571428573,9.799999999999999,16,10,10,0,1.6
10,5,0.1,5.0,0,1086893022625558704,all_pauli,0.8723486100176563,90,1.0761394328160512,2.9333333333333336,25,67,76,2.3760000000000003,22.84090909090909,84,22,22,0,3.8181818181818183
10,5,0.1,5.0,1,115842815441400095,local_z,0.26706278524904525,41,0.05129329438755058,1.0526315789473684,5,10,10,0.8526315789473684,9.5,11,10,10,0,1.1
10,5,0.1,5.0,1,115842815441400095,local_transverse,0.26706278524904525,41,0.0779615414697118,1.081081081081081,11,19,21,0.8756756756756756,17.575000000000003,23,20,20,0,1.15
10,5,0.1,5.0,1,115842815441400095,hamiltonian_terms,0.26706278524904525,41,0.11778303565638351,1.125,14,28,31,0.9112500000000001,24.88888888888889,33,27,27,0,1.2222222222222223
10,5,0.1,5.0,1,115842815441400095,transported_local_z,0.26706278524904525,41,0.16251892949777494,1.1764705882352942,5,11,12,0.9529411764705883,9.35,13,10,10,0,1.3
10,5,0.1,5.0,1,115842815441400095,all_pauli,0.26706278524904525,41,0.3184537311185346,1.375,12,30,32,1.11375,21.818181818181817,34,22,22,0,1.5454545454545454
10,5,0.1,5.0,2,429502035402363168,local_z,1.175729592012541,114,0.2876820724517809,1.3333333333333333,5,13,14,1.08,9.75,15,10,10,0,1.5
10,5,0.1,5.0,2,429502035402363168,local_transverse,1.175729592012541,114,0.35667494393873245,1.4285714285714286,11,25,29,1.1571428571428573,17.5,33,20,20,0,1.75
10,5,0.1,5.0,2,429502035402363168,hamiltonian_terms,1.175729592012541,114,0.5232481437645479,1.6875,21,45,50,1.366875,26.666666666666668,55,27,27,0,2.037037037037037
10,5,0.1,5.0,2,429502035402363168,transported_local_z,1.175729592012541,114,0.2876820724517809,1.3333333333333333,5,13,14,1.08,9.75,15,10,10,0,1.5
10,5,0.1,5.0,2,429502035402363168,all_pauli,1.175729592012541,114,1.190802341136191,3.2897196261682247,32,82,91,2.664672897196262,24.92613636363636,107,22,22,0,4.863636363636363
10,5,0.1,5.0,3,662139924644649644,local_z,1.114360645636249,115,0.16251892949777494,1.1764705882352942,5,11,12,0.9529411764705883,9.35,13,10,10,0,1.3
10,5,0.1,5.0,3,662139924644649644,local_transverse,1.114360645636249,115,0.4307829160924542,1.5384615384615383,11,27,31,1.2461538461538462,17.55,35,20,20,0,1.85
10,5,0.1,5.0,3,662139924644649644,hamiltonian_terms,1.114360645636249,115,0.46262352194811296,1.588235294117647,19,43,48,1.286470588235294,27.074074074074076,53,27,27,0,1.962962962962963
10,5,0.1,5.0,3,662139924644649644,transported_local_z,1.114360645636249,115,0.3930425881096072,1.4814814814814814,6,14,16,1.2,9.450000000000001,18,10,10,0,1.8
10,5,0.1,5.0,3,662139924644649644,all_pauli,1.114360645636249,115,1.0433496099930601,2.8387096774193545,27,77,86,2.2993548387096774,27.125000000000004,94,22,22,0,4.2727272727272725
10,5,0.1,5.0,4,257949087476841577,local_z,0.3746934494414107,46,0.16251892949777494,1.1764705882352942,5,11,12,0.9529411764705883,9.35,13,10,10,0,1.3
10,5,0.1,5.0,4,257949087476841577,local_transverse,0.3746934494414107,46,0.19237189264745613,1.2121212121212122,11,23,25,0.9818181818181819,18.974999999999998,27,20,20,0,1.35
10,5,0.1,5.0,4,257949087476841577,hamiltonian_terms,0.3746934494414107,46,0.16034265007517937,1.1739130434782608,14,30,33,0.9508695652173913,25.555555555555557,35,27,27,0,1.2962962962962963
10,5,0.1,5.0,4,257949087476841577,transported_local_z,0.3746934494414107,46,-0.0,1.0,5,10,10,0.81,10.0,10,10,10,0,1.0
10,5,0.1,5.0,4,257949087476841577,all_pauli,0.3746934494414107,46,0.3184537311185346,1.375,12,30,32,1.11375,21.818181818181817,34,22,22,0,1.5454545454545454
10,5,0.1,5.0,5,312820857548754755,local_z,1.0966610685368479,111,0.3746934494414107,1.4545454545454546,5,15,19,1.1781818181818182,10.3125,23,10,10,0,2.3
10,5,0.1,5.0,5,312820857548754755,local_transverse,1.0966610685368479,111,0.33024168687057687,1.391304347826087,11,30,34,1.1269565217391304,21.5625,41,20,20,0,2.05
10,5,0.1,5.0,5,312820857548754755,hamiltonian_terms,1.0966610685368479,111,0.4849292794624113,1.62406015037594,17,51,56,1.3154887218045115,31.402777777777775,65,27,27,0,2.4074074074074074
10,5,0.1,5.0,5,312820857548754755,transported_local_z,1.0966610685368479,111,0.4117347211217598,1.509433962264151,5,17,21,1.2226415094339624,11.2625,25,10,10,0,2.5
10,5,0.1,5.0,5,312820857548754755,all_pauli,1.0966610685368479,111,1.2096708254405737,3.3523809523809525,32,86,95,2.7154285714285717,25.65340909090909,111,22,22,0,5.045454545454546
10,5,0.1,5.0,6,1082188070255232872,local_z,1.017968799961183,104,0.10536051565782628,1.1111111111111112,5,11,11,0.9000000000000001,9.9,12,10,10,0,1.2
10,5,0.1,5.0,6,1082188070255232872,local_transverse,1.017968799961183,104,0.5425743220805709,1.7204301075268815,14,34,39,1.3935483870967742,19.762500000000003,42,20,20,0,2.4
10,5,0.1,5.0,6,1082188070255232872,hamiltonian_terms,1.017968799961183,104,0.3780661339200499,1.4594594594594594,15,41,49,1.1821621621621623,28.09259259259259,59,27,27,0,2.185185185185185
10,5,0.1,5.0,6,1082188070255232872,transported_local_z,1.017968799961183,104,0.35667494393873245,1.4285714285714286,6,14,15,1.1571428571428573,9.799999999999999,16,10,10,0,1.6
10,5,0.1,5.0,6,1082188070255232872,all_pauli,1.017968799961183,104,1.2049202226819757,3.3364928909952605,35,89,98,2.7025592417061612,26.67471590909091,110,22,22,0,5.0
10,5,0.1,5.0,7,960434295307752364,local_z,1.5243000341393342,188,0.531879032963823,1.702127659574468,7,17,21,1.3787234042553191,9.9875,25,10,10,0,2.5
10,5,0.1,5.0,7,960434295307752364,local_transverse,1.5243000341393342,188,0.8855190732074014,2.4242424242424243,16,49,57,1.9636363636363638,20.2125,64,20,20,0,3.3
10,5,0.1,5.0,7,960434295307752364,hamiltonian_terms,1.5243000341393342,188,0.8319836254141612,2.297872340425532,24,71,82,1.861276595744681,30.898148148148145,92,27,27,0,3.4074074074074074
10,5,0.1,5.0,7,960434295307752364,transported_local_z,1.5243000341393342,188,0.6931471805599453,2.0,7,28,32,1.62,14.0,35,10,10,0,3.5
10,5,0.1,5.0,7,960434295307752364,all_pauli,1.5243000341393342,188,1.4691820209256583,4.345679012345679,39,97,127,3.52,22.32102272727273,162,22,22,0,7.363636363636363
10,5,0.1,5.0,8,916256536864919517,local_z,1.1694204228192762,120,0.10536051565782628,1.1111111111111112,5,11,11,0.9000000000000001,9.9,12,10,10,0,1.2
10,5,0.1,5.0,8,916256536864919517,local_transverse,1.1694204228192762,120,0.4700036292457356,1.6,14,30,32,1.2960000000000003,18.75,34,20,20,0,1.9
10,5,0.1,5.0,8,916256536864919517,hamiltonian_terms,1.1694204228192762,120,0.3916717859758286,1.4794520547945205,17,38,45,1.1983561643835616,25.685185185185187,55,27,27,0,2.037037037037037
10,5,0.1,5.0,8,916256536864919517,transported_local_z,1.1694204228192762,120,0.2231435513142097,1.25,5,12,13,1.0125000000000002,9.6,14,10,10,0,1.4
10,5,0.1,5.0,8,916256536864919517,all_pauli,1.1694204228192762,120,1.1274327272036018,3.0877192982456143,28,78,94,2.501052631578948,25.261363636363633,111,22,22,0,5.045454545454546
10,5,0.1,5.0,9,603513472917499807,local_z,0.3087354816496133,43,0.10536051565782628,1.1111111111111112,5,11,11,0.9000000000000001,9.9,12,10,10,0,1.2
10,5,0.1,5.0,9,603513472917499807,local_transverse,0.3087354816496133,43,0.16251892949777494,1.1764705882352942,11,22,24,0.9529411764705883,18.7,26,20,20,0,1.3
10,5,0.1,5.0,9,603513472917499807,hamiltonian_terms,0.3087354816496133,43,0.16034265007517937,1.1739130434782608,14,30,33,0.9508695652173913,25.555555555555557,35,27,27,0,1.2962962962962963
10,5,0.1,5.0,9,603513472917499807,transported_local_z,0.3087354816496133,43,0.2231435513142097,1.25,5,12,13,1.0125000000000002,9.6,14,10,10,0,1.4
10,5,0.1,5.0,9,603513472917499807,all_pauli,0.3087354816496133,43,0.41689380393178715,1.517241379310345,16,33,35,1.2289655172413796,21.749999999999996,37,22,22,0,1.6818181818181819
10,5,0.1,5.0,10,649417177352165447,local_z,1.8119821065911152,284,0.32158362412746233,1.3793103448275863,5,13,15,1.117241379310345,9.424999999999999,17,10,10,0,1.7
10,5,0.1,5.0,10,649417177352165447,local_transverse,1.8119821065911152,284,0.8410673106365675,2.318840579710145,18,47,55,1.8782608695652177,20.26875,62,20,20,0,3.3
10,5,0.1,5.0,10,649417177352165447,hamiltonian_terms,1.8119821065911152,284,0.6456806433210216,1.9072847682119205,21,59,70,1.5449006622516557,30.93402777777778,88,27,27,0,3.5555555555555554
10,5,0.1,5.0,10,649417177352165447,transported_local_z,1.8119821065911152,284,0.5108256237659907,1.6666666666666667,7,16,20,1.35,9.6,24,10,10,0,2.4
10,5,0.1,5.0,10,649417177352165447,all_pauli,1.8119821065911152,284,1.6608059703819265,5.263551401869159,56,225,260,4.263476635514019,42.74680397727273,311,22,22,0,14.136363636363637
10,5,0.1,5.0,11,807820792516775037,local_z,0.6325225587435105,62,0.16251892949777494,1.1764705882352942,5,11,12,0.9529411764705883,9.35,13,10,10,0,1.3
10,5,0.1,5.0,11,807820792516775037,local_transverse,0.6325225587435105,62,0.2231435513142097,1.25,11,23,27,1.0125000000000002,18.4,31,20,20,0,1.55
10,5,0.1,5.0,11,807820792516775037,hamiltonian_terms,0.6325225587435105,62,0.3780661339200499,1.4594594594594594,17,38,42,1.1821621621621623,26.037037037037038,47,27,27,0,1.7407407407407407
10,5,0.1,5.0,11,807820792516775037,transported_local_z,0.6325225587435105,62,0.2876820724517809,1.3333333333333333,5,13,14,1.08,9.75,15,10,10,0,1.5
10,5,0.1,5.0,11,807820792516775037,all_pauli,0.6325225587435105,62,0.6706743247078867,1.9555555555555555,18,49,53,1.584,25.056818181818183,57,22,22,0,2.590909090909091
10,5,0.1,5.0,12,1136619067934985586,local_z,0.7452631816989593,77,0.2231435513142097,1.25,5,12,13,1.0125000000000002,9.6,14,10,10,0,1.4
10,5,0.1,5.0,12,1136619067934985586,local_transverse,0.7452631816989593,77,0.33897536683933144,1.4035087719298245,11,26,28,1.1368421052631579,18.525000000000002,30,20,20,0,1.65
10,5,0.1,5.0,12,1136619067934985586,hamiltonian_terms,0.7452631816989593,77,0.40546510810816444,1.5,17,38,41,1.215,25.333333333333332,46,27,27,0,1.7777777777777777
10,5,0.1,5.0,12,1136619067934985586,transported_local_z,0.7452631816989593,77,0.5533852381847867,1.7391304347826089,9,16,18,1.4086956521739133,9.2,20,10,10,0,2.0
10,5,0.1,5.0,12,1136619067934985586,all_pauli,0.7452631816989593,77,0.9436502497699721,2.5693430656934306,22,57,66,2.081167883211679,22.18465909090909,74,22,22,0,3.3636363636363638
10,5,0.1,5.0,13,324867611748490055,local_z,0.48258241145259567,52,0.10536051565782628,1.1111111111111112,5,11,11,0.9000000000000001,9.9,12,10,10,0,1.2
10,5,0.1,5.0,13,324867611748490055,local_transverse,0.48258241145259567,52,0.16251892949777494,1.1764705882352942,11,20,22,0.9529411764705883,17.0,24,20,20,0,1.3
10,5,0.1,5.0,13,324867611748490055,hamiltonian_terms,0.48258241145259567,52,0.1823215567939546,1.2,14,28,32,0.972,23.333333333333336,37,27,27,0,1.4444444444444444
10,5,0.1,5.0,13,324867611748490055,transported_local_z,0.48258241145259567,52,0.10536051565782628,1.1111111111111112,5,11,11,0.9000000000000001,9.9,12,10,10,0,1.2
10,5,0.1,5.0,13,324867611748490055,all_pauli,0.48258241145259567,52,0.5455111817538806,1.7254901960784312,17,40,44,1.3976470588235295,23.181818181818183,48,22,22,0,2.1818181818181817
10,5,0.1,5.0,14,1148777464729728499,local_z,2.467001501714497,622,0.5108256237659907,1.6666666666666667,6,20,22,1.35,12.0,24,10,10,0,2.4
10,5,0.1,5.0,14,1148777464729728499,local_transverse,2.467001501714497,622,0.7395183977420675,2.0949263502454993,15,41,49,1.6968903436988545,19.57109375,60,20,20,0,4.6
10,5,0.1,5.0,14,1148777464729728499,hamiltonian_terms,2.467001501714497,622,0.6957547439670262,2.0052219321148823,18,74,90,1.6242297650130548,36.903645833333336,115,27,27,0,6.0
10,5,0.1,5.0,14,1148777464729728499,transported_local_z,2.467001501714497,622,0.6467780996105736,1.9093790788737648,6,40,55,1.5465970538877496,20.94921875,95,10,10,0,9.5
10,5,0.1,5.0,14,1148777464729728499,all_pauli,2.467001501714497,622,2.4077088942466953,11.108481262327416,112,412,482,8.997869822485207,37.08877840909091,600,22,22,0,27.272727272727273
10,5,0.1,5.0,15,685682926462544025,local_z,2.0299076065575594,410,0.10536051565782628,1.1111111111111112,5,11,11,0.9000000000000001,9.9,12,10,10,0,1.2
10,5,0.1,5.0,15,685682926462544025,local_transverse,2.0299076065575594,410,0.5753641449035618,1.7777777777777777,14,30,34,1.44,16.875,38,20,20,0,2.7
10,5,0.1,5.0,15,685682926462544025,hamiltonian_terms,2.0299076065575594,410,0.5310913212255738,1.7007874015748032,18,51,62,1.3776377952755907,29.98611111111111,72,27,27,0,2.962962962962963
10,5,0.1,5.0,15,685682926462544025,transported_local_z,2.0299076065575594,410,0.7184649885442352,2.0512820512820515,7,32,36,1.6615384615384619,15.599999999999998,39,10,10,0,3.9
10,5,0.1,5.0,15,685682926462544025,all_pauli,2.0299076065575594,410,1.9172067434526188,6.801932367149759,93,327,362,5.509565217391305,48.07457386363636,429,22,22,0,19.5
10,5,0.1,5.0,16,739814485351238671,local_z,1.0152697429920179,108,0.10536051565782628,1.1111111111111112,5,11,11,0.9000000000000001,9.9,12,10,10,0,1.2
10,5,0.1,5.0,16,739814485351238671,local_transverse,1.0152697429920179,108,0.33897536683933144,1.4035087719298245,11,22,24,1.1368421052631579,15.675,26,20,20,0,1.65
10,5,0.1,5.0,16,739814485351238671,hamiltonian_terms,1.0152697429920179,108,0.3513978868378886,1.4210526315789473,14,42,47,1.1510526315789473,29.555555555555557,52,27,27,0,1.9259259259259258
10,5,0.1,5.0,16,739814485351238671,transported_local_z,1.0152697429920179,108,0.4117347211217598,1.509433962264151,6,15,17,1.2226415094339624,9.9375,19,10,10,0,1.9
10,5,0.1,5.0,16,739814485351238671,all_pauli,1.0152697429920179,108,1.2940881672531568,3.647668393782383,34,96,108,2.9546113989637304,26.31818181818182,125,22,22,0,5.681818181818182
10,5,0.1,5.0,17,237484635682482104,local_z,1.6102927699081542,195,0.23889190828234896,1.2698412698412698,5,12,13,1.0285714285714287,9.450000000000001,15,10,10,0,1.5
10,5,0.1,5.0,17,237484635682482104,local_transverse,1.6102927699081542,195,0.4356022025284032,1.5458937198067633,11,27,30,1.2521739130434784,17.465625,34,20,20,0,2.1
10,5,0.1,5.0,17,237484635682482104,hamiltonian_terms,1.6102927699081542,195,0.5625860512848208,1.755205688166582,19,49,59,1.4217166074149317,27.91695601851852,79,27,27,0,3.074074074074074
10,5,0.1,5.0,17,237484635682482104,transported_local_z,1.6102927699081542,195,0.4247912864241875,1.5292712066905614,5,22,28,1.238709677419355,14.3859375,39,10,10,0,3.9
10,5,0.1,5.0,17,237484635682482104,all_pauli,1.6102927699081542,195,1.5714608700460766,4.8136752136752134,42,140,160,3.8990769230769233,29.08380681818182,195,22,22,0,8.863636363636363
10,5,0.1,5.0,18,8230050452314546,local_z,1.3823957207042332,186,0.5108256237659907,1.6666666666666667,7,17,19,1.35,10.2,21,10,10,0,2.1
10,5,0.1,5.0,18,8230050452314546,local_transverse,1.3823957207042332,186,0.6443570163905132,1.9047619047619047,17,37,41,1.542857142857143,19.425,45,20,20,0,2.25
10,5,0.1,5.0,18,8230050452314546,hamiltonian_terms,1.3823957207042332,186,0.5000810844830134,1.648854961832061,17,48,59,1.3355725190839693,29.111111111111114,69,27,27,0,2.7037037037037037
10,5,0.1,5.0,18,8230050452314546,transported_local_z,1.3823957207042332,186,0.5978370007556204,1.8181818181818181,9,18,20,1.4727272727272729,9.9,22,10,10,0,2.2
10,5,0.1,5.0,18,8230050452314546,all_pauli,1.3823957207042332,186,1.615135933548738,5.0285714285714285,41,125,143,4.073142857142857,24.857954545454547,160,22,22,0,7.2727272727272725
10,5,0.1,5.0,19,994824648194521965,local_z,1.3220000104144933,174,0.13353139262452263,1.1428571428571428,5,11,12,0.9257142857142857,9.625,14,10,10,0,1.4
10,5,0.1,5.0,19,994824648194521965,local_transverse,1.3220000104144933,174,0.32158362412746233,1.3793103448275863,11,25,29,1.117241379310345,18.125,32,20,20,0,2.3
10,5,0.1,5.0,19,994824648194521965,hamiltonian_terms,1.3220000104144933,174,0.5389965007326869,1.7142857142857142,18,52,60,1.3885714285714286,30.333333333333336,70,27,27,0,2.888888888888889
10,5,0.1,5.0,19,994824648194521965,transported_local_z,1.3220000104144933,174,0.32158362412746233,1.3793103448275863,5,19,23,1.117241379310345,13.774999999999999,26,10,10,0,2.6
10,5,0.1,5.0,19,994824648194521965,all_pauli,1.3220000104144933,174,1.7284646188557413,5.632000000000001,62,207,242,4.561920000000001,36.75426136363636,277,22,22,0,12.590909090909092
10,5,0.2,10.0,0,993421357741458798,local_z,2.604445987582654,656,0.4700036292457356,1.6,7,15,17,1.2960000000000003,9.375,19,10,10,0,1.9
10,5,0.2,10.0,0,993421357741458798,local_transverse,2.604445987582654,656,0.7057259627668054,2.0253164556962022,13,36,44,1.640506329113924,17.775000000000002,51,20,20,0,3.1
10,5,0.2,10.0,0,993421357741458798,hamiltonian_terms,2.604445987582654,656,0.8908644228318734,2.4372355430183354,25,71,83,1.9741607898448519,29.131365740740744,112,27,27,0,4.148148148148148
10,5,0.2,10.0,0,993421357741458798,transported_local_z,2.604445987582654,656,0.5588348429523513,1.7486338797814207,6,25,29,1.416393442622951,14.296875,36,10,10,0,3.6
10,5,0.2,10.0,0,993421357741458798,all_pauli,2.604445987582654,656,2.39156767806731,10.930616205725375,90,382,494,8.853799126637554,34.94770951704546,666,22,22,0,30.272727272727273
10,5,0.2,10.0,1,476168313183425493,local_z,2.4266400448801204,483,0.819561105415604,2.269503546099291,10,27,32,1.8382978723404257,11.896875,39,10,10,0,3.9
10,5,0.2,10.0,1,476168313183425493,local_transverse,2.4266400448801204,483,0.8817383503674954,2.4150943396226414,16,54,62,1.9562264150943396,22.359375,73,20,20,0,4.0
10,5,0.2,10.0,1,476168313183425493,hamiltonian_terms,2.4266400448801204,483,0.8386547642311836,2.3132530120481927,22,81,99,1.8737349397590362,35.015625,124,27,27,0,5.111111111111111
10,5,0.2,10.0,1,476168313183425493,transported_local_z,2.4266400448801204,483,0.6443570163905132,1.9047619047619047,7,22,26,1.542857142857143,11.55,30,10,10,0,3.0
10,5,0.2,10.0,1,476168313183425493,all_pauli,2.4266400448801204,483,1.8568663336602655,6.403638430926663,60,232,268,5.186947129050598,36.22940340909091,338,22,22,0,15.363636363636363
10,5,0.2,10.0,2,226919494921432134,local_z,2.9851983510340907,911,1.0723964465372169,2.9223744292237446,12,40,48,2.3671232876712334,13.687499999999998,63,10,10,0,6.3
10,5,0.2,10.0,2,226919494921432134,local_transverse,2.9851983510340907,911,1.2881472999803663,3.626062322946176,24,112,136,2.937110481586403,30.887499999999996,168,20,20,0,9.7
10,5,0.2,10.0,2,226919494921432134,hamiltonian_terms,2.9851983510340907,911,1.2281832800765353,3.41501976284585,34,131,159,2.766166007905139,38.3599537037037,218,27,27,0,8.074074074074074
10,5,0.2,10.0,2,226919494921432134,transported_local_z,2.9851983510340907,911,1.1227288953067656,3.073229291716687,11,71,86,2.4893157262905166,23.102734375,110,10,10,0,11.0
10,5,0.2,10.0,2,226919494921432134,all_pauli,2.9851983510340907,911,3.232135848129204,25.333708181051446,230,732,873,20.52030362665167,28.894309303977277,1157,22,22,0,52.59090909090909
10,5,0.2,10.0,3,846482923674040687,local_z,1.9651367703997773,294,0.531879032963823,1.702127659574468,7,17,21,1.3787234042553191,9.9875,25,10,10,0,2.5
10,5,0.2,10.0,3,846482923674040687,local_transverse,1.9651367703997773,294,0.8556661100577202,2.3529411764705883,17,42,46,1.9058823529411766,17.849999999999998,53,20,20,0,3.05
10,5,0.2,10.0,3,846482923674040687,hamiltonian_terms,1.9651367703997773,294,0.864418901167315,2.3736263736263736,24,74,85,1.9226373626373627,31.175925925925927,95,27,27,0,3.962962962962963
10,5,0.2,10.0,3,846482923674040687,transported_local_z,1.9651367703997773,294,0.8556661100577202,2.3529411764705883,11,31,35,1.9058823529411766,13.174999999999999,38,10,10,0,3.8
10,5,0.2,10.0,3,846482923674040687,all_pauli,1.9651367703997773,294,1.6834912532130102,5.384321223709369,45,141,173,4.361300191204589,26.187144886363637,224,22,22,0,10.181818181818182
10,5,0.2,10.0,4,315188452356126428,local_z,2.4137676453926376,829,0.4117347211217598,1.509433962264151,6,15,17,1.2226415094339624,9.9375,19,10,10,0,1.9
10,5,0.2,10.0,4,315188452356126428,local_transverse,2.4137676453926376,829,0.8266785731844679,2.2857142857142856,14,42,46,1.8514285714285714,18.375,49,20,20,0,3.85
10,5,0.2,10.0,4,315188452356126428,hamiltonian_terms,2.4137676453926376,829,1.2471364658787736,3.4803625377643503,33,95,109,2.819093655589124,27.296006944444446,134,27,27,0,5.555555555555555
10,5,0.2,10.0,4,315188452356126428,transported_local_z,2.4137676453926376,829,1.0542964048935985,2.869955156950672,13,36,42,2.3246636771300446,12.543750000000003,49,10,10,0,4.9
10,5,0.2,10.0,4,315188452356126428,all_pauli,2.4137676453926376,829,2.2106420490331855,9.121571009211458,119,429,499,7.388472517461281,47.03137207031251,729,22,22,0,33.13636363636363
10,5,0.2,10.0,5,702622297421135365,local_z,1.3256697393034558,175,0.5004628367304442,1.6494845360824744,6,18,26,1.3360824742268043,10.9125,34,10,10,0,3.4
