n_qubits,layers,t_density,repeat,circuit_seed,task,log_k90,k90,global_operator_sre,t_count,active_t_count,task_p2
10,5,0.3,15,282403817330689366,hamiltonian_terms,4.700480365792417,110,3.601152441732226,17,3.5185185185185186,1.1696533872932477
10,5,0.3,15,282403817330689366,all_pauli,7.436617265234227,1697,3.601152441732226,17,17.0,3.5350205173265534
10,5,0.3,16,830767248487328979,local_z,3.5553480614894135,35,3.1545886284924247,15,3.5,1.109610042877651
10,5,0.3,16,830767248487328979,local_transverse,4.804021044733257,122,3.1545886284924247,15,5.15,1.5488132906176655
10,5,0.3,16,830767248487328979,hamiltonian_terms,5.19295685089021,180,3.1545886284924247,15,5.7407407407407405,1.3782251530714433
10,5,0.3,16,830767248487328979,all_pauli,6.922643891475888,1015,3.1545886284924247,15,15.0,3.1806317241263398
10,5,0.3,17,541954527242576837,local_z,3.4965075614664802,33,4.536421484933314,20,2.2,0.9808292530117262
10,5,0.3,17,541954527242576837,local_transverse,4.941642422609304,140,4.536421484933314,20,4.8,1.6865552157785317
10,5,0.3,17,541954527242576837,hamiltonian_terms,5.429345628954441,228,4.536421484933314,20,4.925925925925926,1.3426984397169104
10,5,0.3,17,541954527242576837,all_pauli,8.081475040137052,3234,4.536421484933314,20,20.0,3.9756870717731956
10,5,0.3,18,1017273401619160840,local_z,3.2188758248682006,25,3.0445262524279646,13,2.1,0.8556661100577202
10,5,0.3,18,1017273401619160840,local_transverse,4.605170185988092,100,3.0445262524279646,13,3.65,1.2151022154377806
10,5,0.3,18,1017273401619160840,hamiltonian_terms,4.90527477843843,135,3.0445262524279646,13,3.5185185185185186,1.2906159831155772
10,5,0.3,18,1017273401619160840,all_pauli,7.15305163493748,1278,3.0445262524279646,13,13.0,3.383455752516332
10,5,0.3,19,222143398005110630,local_z,3.58351893845611,36,4.078345174550431,16,2.5,0.930056927638303
10,5,0.3,19,222143398005110630,local_transverse,5.231108616854587,187,4.078345174550431,16,4.6,1.842949972846126
10,5,0.3,19,222143398005110630,hamiltonian_terms,5.44673737166631,232,4.078345174550431,16,4.111111111111111,1.529461980494287
10,5,0.3,19,222143398005110630,all_pauli,8.286521373681236,3970,4.078345174550431,16,16.0,4.37171235660541
12,4,0.1,0,326916184142820855,local_z,2.772588722239781,16,1.311070939882303,5,0.5,0.2876820724517809
12,4,0.1,0,326916184142820855,local_transverse,3.4011973816621555,30,1.311070939882303,5,0.625,0.30166831442652076
12,4,0.1,0,326916184142820855,hamiltonian_terms,3.871201010907891,48,1.311070939882303,5,0.7575757575757576,0.40546510810816444
12,4,0.1,0,326916184142820855,all_pauli,4.941642422609304,140,1.311070939882303,5,5.0,1.4020427180880297
12,4,0.1,1,270717881608531131,local_z,2.5649493574615367,13,2.1650334720152395,6,0.3333333333333333,0.15762894420358317
12,4,0.1,1,270717881608531131,local_transverse,3.6888794541139363,40,2.1650334720152395,6,1.0833333333333333,0.530107553315441
12,4,0.1,1,270717881608531131,hamiltonian_terms,3.9889840465642745,54,2.1650334720152395,6,0.9090909090909091,0.41689380393178715
12,4,0.1,1,270717881608531131,all_pauli,5.214935757608986,184,2.1650334720152395,6,6.0,2.2094078681398623
12,4,0.1,2,14487186904829397,local_z,2.5649493574615367,13,0.9602099658089905,5,0.4166666666666667,0.13353139262452263
12,4,0.1,2,14487186904829397,local_transverse,3.2188758248682006,25,0.9602099658089905,5,0.5416666666666666,0.15762894420358317
12,4,0.1,2,14487186904829397,hamiltonian_terms,3.6109179126442243,37,0.9602099658089905,5,0.7272727272727273,0.1823215567939546
12,4,0.1,2,14487186904829397,all_pauli,4.07753744390572,59,0.9602099658089905,5,5.0,1.0147308046874075
12,4,0.1,3,550552074415598506,local_z,3.258096538021482,26,1.7539106401872162,6,1.3333333333333333,0.7195339357331402
12,4,0.1,3,550552074415598506,local_transverse,4.110873864173311,61,1.7539106401872162,6,1.4583333333333333,0.7493868988828214
12,4,0.1,3,550552074415598506,hamiltonian_terms,4.454347296253507,86,1.7539106401872162,6,1.5757575757575757,0.7337324606750236
12,4,0.1,3,550552074415598506,all_pauli,4.969813299576001,144,1.7539106401872162,6,6.0,1.6113929472699038
12,4,0.1,4,721082371106199053,local_z,2.4849066497880004,12,0.5278976076646381,2,0.16666666666666666,0.08701137698962981
12,4,0.1,4,721082371106199053,local_transverse,3.1780538303479458,24,0.5278976076646381,2,0.2916666666666667,0.12169693497751982
12,4,0.1,4,721082371106199053,hamiltonian_terms,3.5553480614894135,35,0.5278976076646381,2,0.3939393939393939,0.1643030512912763
12,4,0.1,4,721082371106199053,all_pauli,3.58351893845611,36,0.5278976076646381,2,2.0,0.5212969236332861
12,4,0.1,5,1043796930122034233,local_z,2.4849066497880004,12,2.2539809580317356,7,0.16666666666666666,0.08701137698962981
12,4,0.1,5,1043796930122034233,local_transverse,3.332204510175204,28,2.2539809580317356,7,0.6666666666666666,0.3746934494414107
12,4,0.1,5,1043796930122034233,hamiltonian_terms,3.9512437185814275,52,2.2539809580317356,7,0.9090909090909091,0.4639613147897729
12,4,0.1,5,1043796930122034233,all_pauli,5.568344503761097,262,2.2539809580317356,7,7.0,2.2129729343043585
12,4,0.1,6,810151914199202653,local_z,2.3978952727983707,11,0.6035350218702582,2,0.0,-0.0
12,4,0.1,6,810151914199202653,local_transverse,3.091042453358316,22,0.6035350218702582,2,0.16666666666666666,0.08701137698962981
12,4,0.1,6,810151914199202653,hamiltonian_terms,3.4965075614664802,33,0.6035350218702582,2,0.24242424242424243,0.11211729812070612
12,4,0.1,6,810151914199202653,all_pauli,3.6635616461296463,39,0.6035350218702582,2,2.0,0.5533852381847867
12,4,0.1,7,1012057022540441519,local_z,2.3978952727983707,11,0.9007865453381898,3,0.0,-0.0
12,4,0.1,7,1012057022540441519,local_transverse,3.1780538303479458,24,0.9007865453381898,3,0.3333333333333333,0.1823215567939546
12,4,0.1,7,1012057022540441519,hamiltonian_terms,3.6109179126442243,37,0.9007865453381898,3,0.36363636363636365,0.1823215567939546
12,4,0.1,7,1012057022540441519,all_pauli,4.0943445622221,60,0.9007865453381898,3,3.0,1.0861897686695525
12,4,0.1,8,1052541638313883391,local_z,2.3978952727983707,11,0.5212969236332861,2,0.08333333333333333,0.04255961441879589
12,4,0.1,8,1052541638313883391,local_transverse,3.2188758248682006,25,0.5212969236332861,2,0.20833333333333334,0.11000089521432846
12,4,0.1,8,1052541638313883391,hamiltonian_terms,3.5553480614894135,35,0.5212969236332861,2,0.24242424242424243,0.12921173148000623
12,4,0.1,8,1052541638313883391,all_pauli,3.8501476017100584,47,0.5212969236332861,2,2.0,0.7985076962177716
12,4,0.1,9,790340132163724333,local_z,2.8903717578961645,18,2.594589644956508,10,1.1666666666666667,0.3899609215721991
12,4,0.1,9,790340132163724333,local_transverse,3.8501476017100584,47,2.594589644956508,10,1.9166666666666667,0.7688590022956416
12,4,0.1,9,790340132163724333,hamiltonian_terms,4.204692619390966,67,2.594589644956508,10,1.696969696969697,0.6183630301398759
12,4,0.1,9,790340132163724333,all_pauli,5.655991810819852,286,2.594589644956508,10,10.0,2.0759320820435607
12,4,0.1,10,1119561021501781171,local_z,2.3978952727983707,11,0.7830035096818063,3,0.08333333333333333,0.04255961441879589
12,4,0.1,10,1119561021501781171,local_transverse,3.295836866004329,27,0.7830035096818063,3,0.4583333333333333,0.2336148511815052
12,4,0.1,10,1119561021501781171,hamiltonian_terms,3.784189633918261,44,0.7830035096818063,3,0.6060606060606061,0.32892503098583
12,4,0.1,10,1119561021501781171,all_pauli,3.871201010907891,48,0.7830035096818063,3,3.0,0.7057259627668054
12,4,0.1,11,168881306359577082,local_z,2.3978952727983707,11,0.930056927638303,5,0.25,0.04255961441879589
12,4,0.1,11,168881306359577082,local_transverse,3.4965075614664802,33,0.930056927638303,5,0.9583333333333334,0.3746934494414107
12,4,0.1,11,168881306359577082,hamiltonian_terms,3.6375861597263857,38,0.930056927638303,5,0.7272727272727273,0.1914540403572271
12,4,0.1,11,168881306359577082,all_pauli,4.02535169073515,56,0.930056927638303,5,5.0,0.9642999510605157
12,4,0.1,12,467562561870682936,local_z,2.833213344056216,17,1.5939337258981352,5,0.75,0.30166831442652076
12,4,0.1,12,467562561870682936,local_transverse,3.713572066704308,41,1.5939337258981352,5,1.1666666666666667,0.5753641449035618
12,4,0.1,12,467562561870682936,hamiltonian_terms,4.0943445622221,60,1.5939337258981352,5,1.0909090909090908,0.5422485361190643
12,4,0.1,12,467562561870682936,all_pauli,4.997212273764115,148,1.5939337258981352,5,5.0,1.7165360479904674
12,4,0.1,13,1044181089749732945,local_z,2.4849066497880004,12,0.9400072584914712,3,0.16666666666666666,0.08701137698962981
12,4,0.1,13,1044181089749732945,local_transverse,3.4657359027997265,32,0.9400072584914712,3,0.625,0.33024168687057687
12,4,0.1,13,1044181089749732945,hamiltonian_terms,3.713572066704308,41,0.9400072584914712,3,0.5454545454545454,0.2578291093020998
12,4,0.1,13,1044181089749732945,all_pauli,3.9318256327243257,51,0.9400072584914712,3,3.0,0.8630462173553428
12,4,0.1,14,352705092209575594,local_z,2.3978952727983707,11,0.7088955375280844,3,0.08333333333333333,0.04255961441879589
12,4,0.1,14,352705092209575594,local_transverse,3.091042453358316,22,0.7088955375280844,3,0.20833333333333334,0.11000089521432846
12,4,0.1,14,352705092209575594,hamiltonian_terms,3.6109179126442243,37,0.7088955375280844,3,0.30303030303030304,0.1643030512912763
12,4,0.1,14,352705092209575594,all_pauli,3.9512437185814275,52,0.7088955375280844,3,3.0,0.6931471805599453
12,4,0.1,15,517759558725302070,local_z,2.6390573296152584,14,2.2715767199221153,7,0.5,0.16989903679539747
12,4,0.1,15,517759558725302070,local_transverse,3.4657359027997265,32,2.2715767199221153,7,1.0416666666666667,0.4700036292457356
12,4,0.1,15,517759558725302070,hamiltonian_terms,3.970291913552122,53,2.2715767199221153,7,0.9696969696969697,0.40262822677296467
12,4,0.1,15,517759558725302070,all_pauli,5.2574953720277815,192,2.2715767199221153,7,7.0,2.018816919863401
12,4,0.1,16,751129083788421406,local_z,2.6390573296152584,14,1.4571024952710572,5,0.3333333333333333,0.1823215567939546
12,4,0.1,16,751129083788421406,local_transverse,3.258096538021482,26,1.4571024952710572,5,0.4583333333333333,0.22054276961415234
12,4,0.1,16,751129083788421406,hamiltonian_terms,3.7376696182833684,42,1.4571024952710572,5,0.6060606060606061,0.30809094408298804
12,4,0.1,16,751129083788421406,all_pauli,4.418840607796598,83,1.4571024952710572,5,5.0,1.2357215026405162
12,4,0.1,17,164287263401846882,local_z,2.772588722239781,16,2.3815500938418404,9,0.5,0.2876820724517809
12,4,0.1,17,164287263401846882,local_transverse,3.828641396489095,46,2.3815500938418404,9,1.5416666666666667,0.7195339357331402
12,4,0.1,17,164287263401846882,hamiltonian_terms,4.430816798843313,84,2.3815500938418404,9,1.6363636363636365,0.7064934225128399
12,4,0.1,17,164287263401846882,all_pauli,6.375024819828097,587,2.3815500938418404,9,9.0,2.4552720009083218
12,4,0.1,18,678590287218088513,local_z,2.6390573296152584,14,0.6510759666392583,3,0.3333333333333333,0.1823215567939546
12,4,0.1,18,678590287218088513,local_transverse,3.332204510175204,28,0.6510759666392583,3,0.4583333333333333,0.22054276961415234
12,4,0.1,18,678590287218088513,hamiltonian_terms,3.713572066704308,41,0.6510759666392583,3,0.5454545454545454,0.2578291093020998
12,4,0.1,18,678590287218088513,all_pauli,3.970291913552122,53,0.6510759666392583,3,3.0,0.8931236725926207
12,4,0.1,19,686234034369864529,local_z,2.5649493574615367,13,1.2343783190940487,4,0.25,0.13353139262452263
12,4,0.1,19,686234034369864529,local_transverse,3.2188758248682006,25,1.2343783190940487,4,0.2916666666666667,0.15762894420358317
12,4,0.1,19,686234034369864529,hamiltonian_terms,3.7612001156935624,43,1.2343783190940487,4,0.5454545454545454,0.29783444391579894
12,4,0.1,19,686234034369864529,all_pauli,4.61512051684126,101,1.2343783190940487,4,4.0,1.5786662537673468
12,4,0.2,0,99400800884524648,local_z,2.4849066497880004,12,1.723352706969565,6,0.16666666666666666,0.08701137698962981
12,4,0.2,0,99400800884524648,local_transverse,3.258096538021482,26,1.723352706969565,6,0.625,0.30166831442652076
12,4,0.2,0,99400800884524648,hamiltonian_terms,3.8501476017100584,47,1.723352706969565,6,0.7878787878787878,0.3997993705724871
12,4,0.2,0,99400800884524648,all_pauli,4.804021044733257,122,1.723352706969565,6,6.0,1.710035483387374
12,4,0.2,1,17463842399248892,local_z,2.4849066497880004,12,1.6533571463689358,8,0.3333333333333333,0.13353139262452263
12,4,0.2,1,17463842399248892,local_transverse,3.6635616461296463,39,1.6533571463689358,8,1.1666666666666667,0.40546510810816444
12,4,0.2,1,17463842399248892,hamiltonian_terms,4.060443010546419,58,1.6533571463689358,8,1.2727272727272727,0.45198512374305727
12,4,0.2,1,17463842399248892,all_pauli,4.948759890378168,141,1.6533571463689358,8,8.0,2.00712088010021
12,4,0.2,2,945828969529540640,local_z,2.833213344056216,17,1.9431673319882108,9,0.8333333333333334,0.3596555720768702
12,4,0.2,2,945828969529540640,local_transverse,3.871201010907891,48,1.9431673319882108,9,1.625,0.5940562779157144
12,4,0.2,2,945828969529540640,hamiltonian_terms,4.394449154672439,81,1.9431673319882108,9,1.7878787878787878,0.6762453697573421
12,4,0.2,2,945828969529540640,all_pauli,5.442417710521793,231,1.9431673319882108,9,9.0,1.9969978724687614
12,4,0.2,3,271662531726733820,local_z,3.044522437723423,21,3.524108576072744,16,1.4166666666666667,0.4953214372300254
12,4,0.2,3,271662531726733820,local_transverse,4.1588830833596715,64,3.524108576072744,16,3.0833333333333335,0.8523016780723656
12,4,0.2,3,271662531726733820,hamiltonian_terms,5.0369526024136295,154,3.524108576072744,16,3.8484848484848486,1.2252680222542416
12,4,0.2,3,271662531726733820,all_pauli,7.4360278163518485,1696,3.524108576072744,16,16.0,3.814005976644728
12,4,0.2,4,281442386421321000,local_z,3.4011973816621555,30,3.4492406210224824,12,1.6666666666666667,0.6770021737521307
12,4,0.2,4,281442386421321000,local_transverse,4.477336814478207,88,3.4492406210224824,12,2.5,1.0467576284383517
12,4,0.2,4,281442386421321000,hamiltonian_terms,5.220355825078324,185,3.4492406210224824,12,2.878787878787879,1.0373611920050323
12,4,0.2,4,281442386421321000,all_pauli,7.372118028337787,1591,3.4492406210224824,12,12.0,3.3153940857933244
12,4,0.2,5,913435619761802632,local_z,2.772588722239781,16,3.0750275799374065,11,0.5833333333333334,0.30166831442652076
12,4,0.2,5,913435619761802632,local_transverse,3.6635616461296463,39,3.0750275799374065,11,1.2916666666666667,0.6827843935243987
12,4,0.2,5,913435619761802632,hamiltonian_terms,4.430816798843313,84,3.0750275799374065,11,1.6363636363636365,0.8868974331775227
12,4,0.2,5,913435619761802632,all_pauli,7.188412736496954,1324,3.0750275799374065,11,11.0,3.822410846738459
12,4,0.2,6,789436323080691519,local_z,2.833213344056216,17,2.4913973957402478,8,0.5833333333333334,0.3448404862917295
12,4,0.2,6,789436323080691519,local_transverse,3.7612001156935624,43,2.4913973957402478,8,1.3333333333333333,0.6227663837981458
12,4,0.2,6,789436323080691519,hamiltonian_terms,4.465908118654584,87,2.4913973957402478,8,1.6363636363636365,0.6950429157248446
12,4,0.2,6,789436323080691519,all_pauli,5.407171771460119,223,2.4913973957402478,8,8.0,2.1408599354811635
12,4,0.2,7,959802156514811550,local_z,2.995732273553991,20,3.889108272154549,14,1.0,0.48681074756211673
12,4,0.2,7,959802156514811550,local_transverse,4.5217885770490405,92,3.889108272154549,14,2.7083333333333335,1.0556051832425175
12,4,0.2,7,959802156514811550,hamiltonian_terms,5.0238805208462765,152,3.889108272154549,14,2.6666666666666665,1.1107596334626546
12,4,0.2,7,959802156514811550,all_pauli,8.009695357742922,3010,3.889108272154549,14,14.0,3.97804781935391
12,4,0.2,8,587651339590311109,local_z,2.6390573296152584,14,2.273353445293266,8,0.4166666666666667,0.1949003390008148
12,4,0.2,8,587651339590311109,local_transverse,3.295836866004329,27,2.273353445293266,8,0.7916666666666666,0.38229804882663004
12,4,0.2,8,587651339590311109,hamiltonian_terms,4.1588830833596715,64,2.273353445293266,8,1.3333333333333333,0.6632942174102642
12,4,0.2,8,587651339590311109,all_pauli,5.746203190540153,313,2.273353445293266,8,8.0,2.2689765529920924
12,4,0.2,9,328060030995753680,local_z,2.833213344056216,17,2.2447216326189388,9,0.8333333333333334,0.3746934494414107
12,4,0.2,9,328060030995753680,local_transverse,3.713572066704308,41,2.2447216326189388,9,1.625,0.5987844191116605
12,4,0.2,9,328060030995753680,hamiltonian_terms,4.219507705176107,68,2.2447216326189388,9,1.606060606060606,0.5787368293822012
12,4,0.2,9,328060030995753680,all_pauli,5.5053315359323625,246,2.2447216326189388,9,9.0,2.1952733572049574
12,4,0.2,10,645145191346152312,local_z,2.9444389791664403,19,3.181783923033145,10,0.75,0.40546510810816444
12,4,0.2,10,645145191346152312,local_transverse,3.7376696182833684,42,3.181783923033145,10,1.4166666666666667,0.6623755218931916
12,4,0.2,10,645145191346152312,hamiltonian_terms,4.532599493153256,93,3.181783923033145,10,1.8484848484848484,0.8868974331775227
12,4,0.2,10,645145191346152312,all_pauli,6.295266001439646,542,3.181783923033145,10,10.0,2.931437922848594
12,4,0.2,11,259666555014285559,local_z,2.8903717578961645,18,1.7825248957056852,7,0.6666666666666666,0.27388875031944515
12,4,0.2,11,259666555014285559,local_transverse,3.713572066704308,41,1.7825248957056852,7,0.9583333333333334,0.44531101665536404
12,4,0.2,11,259666555014285559,hamiltonian_terms,4.1588830833596715,64,1.7825248957056852,7,1.1515151515151516,0.5586692663313918
12,4,0.2,11,259666555014285559,all_pauli,5.389071729816501,219,1.7825248957056852,7,7.0,1.6113929472699038
12,4,0.2,12,1066045740573080254,local_z,3.1354942159291497,23,3.369117098084515,18,1.1666666666666667,0.5753641449035618
12,4,0.2,12,1066045740573080254,local_transverse,4.110873864173311,61,3.369117098084515,18,3.0416666666666665,1.1466215078544704
12,4,0.2,12,1066045740573080254,hamiltonian_terms,4.77912349311153,119,3.369117098084515,18,3.3333333333333335,1.1571084953497182
12,4,0.2,12,1066045740573080254,all_pauli,7.616775808698373,2032,3.369117098084515,18,18.0,3.8745268478774726
12,4,0.2,13,272896289204104915,local_z,2.772588722239781,16,1.5021261766450122,5,0.5,0.2336148511815052
12,4,0.2,13,272896289204104915,local_transverse,3.6109179126442243,37,1.5021261766450122,5,0.8333333333333334,0.42121346507630353
12,4,0.2,13,272896289204104915,hamiltonian_terms,3.912023005428146,50,1.5021261766450122,5,0.8484848484848485,0.4342855466436564
12,4,0.2,13,272896289204104915,all_pauli,4.477336814478207,88,1.5021261766450122,5,5.0,1.2796846260616324
12,4,0.2,14,754958175375944767,local_z,3.1354942159291497,23,4.354519205244994,14,1.0833333333333333,0.5389965007326869
12,4,0.2,14,754958175375944767,local_transverse,3.9318256327243257,51,4.354519205244994,14,2.0416666666666665,0.8507761247635285
12,4,0.2,14,754958175375944767,hamiltonian_terms,5.003946305945459,149,4.354519205244994,14,2.757575757575758,1.2289021873684614
12,4,0.2,14,754958175375944767,all_pauli,7.643003635560718,2086,4.354519205244994,14,14.0,3.557570683493333
12,4,0.2,15,842141612696721183,local_z,2.833213344056216,17,2.701904573435613,14,0.5833333333333334,0.24686007793152578
12,4,0.2,15,842141612696721183,local_transverse,3.6109179126442243,37,2.701904573435613,14,2.0416666666666665,0.6573377278632345
12,4,0.2,15,842141612696721183,hamiltonian_terms,4.330733340286331,76,2.701904573435613,14,2.090909090909091,0.7175912444956384
12,4,0.2,15,842141612696721183,all_pauli,6.535241271013659,689,2.701904573435613,14,14.0,2.9064549923580847
12,4,0.2,16,735513439955217080,local_z,2.833213344056216,17,2.527614882586917,13,1.0833333333333333,0.3448404862917295
12,4,0.2,16,735513439955217080,local_transverse,3.6109179126442243,37,2.527614882586917,13,2.25,0.6423748551865222
12,4,0.2,16,735513439955217080,hamiltonian_terms,4.430816798843313,84,2.527614882586917,13,2.5454545454545454,0.8868974331775227
12,4,0.2,16,735513439955217080,all_pauli,6.1224928095143865,456,2.527614882586917,13,13.0,2.90299998752806
12,4,0.2,17,423334560641433767,local_z,2.5649493574615367,13,2.731454276537481,11,0.3333333333333333,0.15762894420358317
12,4,0.2,17,423334560641433767,local_transverse,3.58351893845611,36,2.731454276537481,11,1.2916666666666667,0.4953214372300254
12,4,0.2,17,423334560641433767,hamiltonian_terms,4.219507705176107,68,2.731454276537481,11,1.5757575757575757,0.6201220455450555
12,4,0.2,17,423334560641433767,all_pauli,5.8971538676367405,364,2.731454276537481,11,11.0,2.622015863760407
12,4,0.2,18,948774051723407902,local_z,3.258096538021482,26,2.085809429962539,9,1.25,0.7036184804272406
12,4,0.2,18,948774051723407902,local_transverse,3.784189633918261,44,2.085809429962539,9,1.4583333333333333,0.7411563997463059
12,4,0.2,18,948774051723407902,hamiltonian_terms,4.418840607796598,83,2.085809429962539,9,1.7878787878787878,0.8823102691706166
12,4,0.2,18,948774051723407902,all_pauli,5.87493073085203,356,2.085809429962539,9,9.0,2.3935103693048116
12,4,0.2,19,85934885499474492,local_z,2.3978952727983707,11,1.8316053777752546,7,0.08333333333333333,0.04255961441879589
12,4,0.2,19,85934885499474492,local_transverse,3.367295829986474,29,1.8316053777752546,7,0.7916666666666666,0.33024168687057687
12,4,0.2,19,85934885499474492,hamiltonian_terms,4.007333185232471,55,1.8316053777752546,7,0.9090909090909091,0.3997993705724871
12,4,0.2,19,85934885499474492,all_pauli,5.4638318050256105,236,1.8316053777752546,7,7.0,1.556193397915288
12,4,0.3,0,370044068414246206,local_z,3.044522437723423,21,2.45202872364486,15,1.0833333333333333,0.40546510810816444
12,4,0.3,0,370044068414246206,local_transverse,4.276666119016055,72,2.45202872364486,15,3.25,0.9245030719555059
12,4,0.3,0,370044068414246206,hamiltonian_terms,4.812184355372417,123,2.45202872364486,15,3.090909090909091,0.966102369274323
12,4,0.3,0,370044068414246206,all_pauli,6.3784261836515865,589,2.45202872364486,15,15.0,2.2774816939800444
12,4,0.3,1,667693381848998721,local_z,3.091042453358316,22,3.4777709246432047,14,1.0833333333333333,0.5125632436645314
12,4,0.3,1,667693381848998721,local_transverse,4.3694478524670215,79,3.4777709246432047,14,2.5416666666666665,1.100567323503913
12,4,0.3,1,667693381848998721,hamiltonian_terms,4.867534450455582,130,3.4777709246432047,14,2.393939393939394,0.9698418563368846
12,4,0.3,1,667693381848998721,all_pauli,7.284820912568604,1458,3.4777709246432047,14,14.0,3.4990988064688477
12,4,0.3,2,970767454441388226,local_z,2.833213344056216,17,2.885136462563713,17,0.6666666666666666,0.3746934494414107
12,4,0.3,2,970767454441388226,local_transverse,3.8501476017100584,47,2.885136462563713,17,2.0,0.7744928200138977
12,4,0.3,2,970767454441388226,hamiltonian_terms,4.48863636973214,89,2.885136462563713,17,2.515151515151515,0.9125100090342491
12,4,0.3,2,970767454441388226,all_pauli,6.520621127558696,679,2.885136462563713,17,17.0,2.853934361693734
12,4,0.3,3,560898651392618321,local_z,2.9444389791664403,19,3.693406286338111,15,0.75,0.33024168687057687
12,4,0.3,3,560898651392618321,local_transverse,4.276666119016055,72,3.693406286338111,15,2.7916666666666665,1.0090001299784226
12,4,0.3,3,560898651392618321,hamiltonian_terms,4.852030263919617,128,3.693406286338111,15,2.696969696969697,0.9479172480149625
12,4,0.3,3,560898651392618321,all_pauli,7.710653323501202,2232,3.693406286338111,15,15.0,4.2259247347153615
12,4,0.3,4,262429220187175863,local_z,3.044522437723423,21,3.303803082530413,12,1.25,0.5479651707154474
12,4,0.3,4,262429220187175863,local_transverse,4.127134385045092,62,3.303803082530413,12,1.9166666666666667,0.8507761247635285
12,4,0.3,4,262429220187175863,hamiltonian_terms,4.875197323201151,131,3.303803082530413,12,2.5757575757575757,1.035317438295796
12,4,0.3,4,262429220187175863,all_pauli,6.912742820493176,1005,3.303803082530413,12,12.0,2.583777850006077
12,4,0.3,5,138112212842773147,local_z,2.772588722239781,16,1.803053475846814,9,0.5,0.2876820724517809
12,4,0.3,5,138112212842773147,local_transverse,3.5263605246161616,34,1.803053475846814,9,1.2083333333333333,0.453474327294525
12,4,0.3,5,138112212842773147,hamiltonian_terms,4.174387269895637,65,1.803053475846814,9,1.3333333333333333,0.5487845070988498
12,4,0.3,5,138112212842773147,all_pauli,5.288267030694535,198,1.803053475846814,9,9.0,1.8377216047926908
12,4,0.3,6,37200917563612113,local_z,2.70805020110221,15,2.43027420999434,9,0.5,0.22054276961415234
12,4,0.3,6,37200917563612113,local_transverse,3.6888794541139363,40,2.43027420999434,9,1.2083333333333333,0.6325225587435105
12,4,0.3,6,37200917563612113,hamiltonian_terms,4.204692619390966,67,2.43027420999434,9,1.303030303030303,0.6632942174102642
12,4,0.3,6,37200917563612113,all_pauli,6.385194398997726,593,2.43027420999434,9,9.0,2.687989105373638
12,4,0.3,7,249407402364275116,local_z,3.4657359027997265,32,4.076439414148597,15,1.75,0.8416713577706093
12,4,0.3,7,249407402364275116,local_transverse,4.189654742026425,66,4.076439414148597,15,2.3333333333333335,0.8770324593300827
12,4,0.3,7,249407402364275116,hamiltonian_terms,4.897839799950911,134,4.076439414148597,15,2.878787878787879,1.1737178080318225
12,4,0.3,7,249407402364275116,all_pauli,7.141245122350491,1263,4.076439414148597,15,15.0,3.5363344153171727
12,4,0.3,8,155201744294630057,local_z,2.8903717578961645,18,3.7399992952065633,12,0.75,0.3596555720768702
12,4,0.3,8,155201744294630057,local_transverse,3.8066624897703196,45,3.7399992952065633,12,1.875,0.8568923517809645
12,4,0.3,8,155201744294630057,hamiltonian_terms,4.499809670330265,90,3.7399992952065633,12,2.0606060606060606,0.8507761247635285
12,4,0.3,8,155201744294630057,all_pauli,7.216709486709457,1362,3.7399992952065633,12,12.0,3.653384121099406
12,4,0.3,9,396456515424997829,local_z,2.995732273553991,20,3.024775461677032,13,1.0833333333333333,0.343921790774657
12,4,0.3,9,396456515424997829,local_transverse,4.564348191467836,96,3.024775461677032,13,2.75,0.9047004446593261
12,4,0.3,9,396456515424997829,hamiltonian_terms,5.0106352940962555,150,3.024775461677032,13,2.8181818181818183,0.869414657153901
12,4,0.3,9,396456515424997829,all_pauli,6.739336627357174,845,3.024775461677032,13,13.0,3.0409278318484314
12,4,0.3,10,23701522046721389,local_z,2.70805020110221,15,2.5705650716956217,15,0.5833333333333334,0.2602830982636664
12,4,0.3,10,23701522046721389,local_transverse,3.912023005428146,50,2.5705650716956217,15,2.5,0.8630462173553428
12,4,0.3,10,23701522046721389,hamiltonian_terms,4.430816798843313,84,2.5705650716956217,15,2.0606060606060606,0.6688241854197252
12,4,0.3,10,23701522046721389,all_pauli,6.1463292576688975,467,2.5705650716956217,15,15.0,2.6534177613085497
12,4,0.3,11,409658218005491332,local_z,2.8903717578961645,18,3.1299440035823163,14,0.8333333333333334,0.39768296766610944
12,4,0.3,11,409658218005491332,local_transverse,4.007333185232471,55,3.1299440035823163,14,2.2083333333333335,0.9739088101671524
12,4,0.3,11,409658218005491332,hamiltonian_terms,4.663439094112067,106,3.1299440035823163,14,2.3636363636363638,0.8408477475661937
12,4,0.3,11,409658218005491332,all_pauli,6.815639990074331,912,3.1299440035823163,14,14.0,2.9116038732205602
12,4,0.3,12,193248003611294186,local_z,3.1780538303479458,24,2.5747629789098614,8,1.25,0.6131044728864089
12,4,0.3,12,193248003611294186,local_transverse,4.007333185232471,55,2.5747629789098614,8,1.7083333333333333,0.7744928200138977
12,4,0.3,12,193248003611294186,hamiltonian_terms,4.61512051684126,101,2.5747629789098614,8,1.878787878787879,0.8507761247635285
12,4,0.3,12,193248003611294186,all_pauli,5.8805329864007,358,2.5747629789098614,8,8.0,2.0821796619119604
12,4,0.3,13,97304354393959940,local_z,2.833213344056216,17,2.260982153490719,12,0.6666666666666666,0.2946507417678743
